2670,tease,괴롭히다,expert
2671,teen,슬픔,elementary
2672,teenage,10대,intermediate
2673,telegraph,전신,expert
2674,telephone,전화,elementary
2675,tell,말하다,elementary
2676,temperature,온도,intermediate
2677,temple,관자놀이,intermediate
2678,temporary,일시적인,expert
2679,tempt,유혹하다,expert
2680,tenant,차지인,expert
2681,tend,(-의)경향이 있다,intermediate
2682,tender,제공,intermediate
2683,tense,시제,intermediate
2684,term,기간,intermediate
2685,terminal,종점의,intermediate
2686,terminate,끝내다,expert
2687,terrace,계단모양의 뜰(광장),expert
2688,terrible,무시무시한,intermediate
2689,terrific,무서운,intermediate
2690,territory,영토,intermediate
2691,test,시험,elementary
2692,testify,증명하다,expert
2693,text,원문,intermediate
2694,textbook,교과서,elementary
2695,than,-보다도,elementary
2696,thank,감사하다 감사,elementary
2697,that,저,elementary
2698,the,art.저,elementary
2699,theater,theatre 극장,intermediate
2700,theme,논제,intermediate
2701,then,그때,intermediate
2702,theory,이론,intermediate
2703,therapy,치료법,expert
2704,there,거기에,elementary
2705,therefore,그런 까닭에,intermediate
2706,they,그들,elementary
2707,thick,두꺼운,intermediate
2708,thief,도둑,intermediate
2709,thin,얇은,intermediate
2710,thing,물건,elementary
2711,think,생각하다,elementary
2712,thirst,갈증,elementary
2713,this,이,elementary
2714,thorough,완전한,intermediate
2715,though,-임에도 불구하고 그러나,intermediate
2716,thousand,천,intermediate
2717,thread,실,expert
2718,threat,협박,intermediate
2719,thrill,오싹하다 오싹함,intermediate
2720,throat,목,intermediate
2721,through,(-을)통하여 통하여 직통의,intermediate
2722,throw,던지다,intermediate
2723,thumb,엄지손가락 엄지손가락으로 만지다,intermediate
2724,thus,이렇게,intermediate
2725,tick,시계소리,expert
2726,tide,조수,intermediate
2727,tidy,말쑥한,intermediate
2728,tie,매다,intermediate
2729,tiger,호랑이,elementary
2730,tight,단단한,intermediate
2731,till,-까지,intermediate
2732,timber,재목,expert
2733,time,때,elementary
2734,tin,주석,intermediate
2735,tiny,자그마한,intermediate
2736,tip,끝,intermediate
2737,tire,피로하게 하다,intermediate
2738,tissue,조직,intermediate
2739,title,표제,intermediate
2740,to,-로,elementary
2741,tobacco,담배,intermediate
2742,today,오늘은,elementary
2743,toe,발가락,intermediate
2744,together,같이,elementary
2745,toilet,화장실,intermediate
2746,tomorrow,내일(은),elementary
2747,tone,음조,intermediate
2748,tongue,혀,intermediate
2749,tonight,오늘밤에 오늘밤,elementary
2750,too,(-도)또한,elementary
2751,tool,사용세,intermediate
2752,tooth,이,elementary
2753,top,정상,elementary
2754,torture,고문,expert
2755,toss,던지다,intermediate
2756,total,총계 전체의 합계하다,intermediate
2757,touch,닿다,elementary
2758,tough,단단한,intermediate
2759,tour,일주,elementary
2760,toward,-쪽으로,intermediate
2761,tower,탑,elementary
2762,town,읍,elementary
2763,toxic,독의,intermediate
2764,toy,장난감 장난하다,elementary
2765,trace,발자국,intermediate
2766,trade,매매,intermediate
2767,tradition,전설,intermediate
2768,traffic,교통,intermediate
2769,tragic,비극의,intermediate
2770,trail,질질 끌다,expert
2771,train,기차,elementary
2772,transact,처리하다,expert
2773,transfer,옮기다,intermediate
2774,transform,"변형(변용,변태)시키다",intermediate
2775,transition,변천,expert
2776,translate,번역하다,intermediate
2777,transmit,보내다,expert
2778,transport,수송(운송)하다,intermediate
2779,trap,덫,intermediate
2780,travel,여행하다,elementary
2781,tray,쟁반,intermediate
2782,treasure,보물,intermediate
2783,treat,대우하다,intermediate
2784,treaty,조약,expert
2785,tree,나무,elementary
2786,tremendous,무서운,expert
2787,trend,방향,intermediate
2788,trial,시험,intermediate
2789,triangle,각형,elementary
2790,tribe,종족,intermediate
2791,trick,책략,intermediate
2792,trigger,방아쇠 재빠른,expert
2793,trim,산뜻한 정돈하다,expert
2794,trip,여행,elementary
2795,triumph,승리,intermediate
2796,troop,대,intermediate
2797,trophy,전리품,intermediate
2798,trouble,고생,intermediate
2799,trouser,즈봉,intermediate
2800,TRUE,진실,elementary
2801,trunk,줄기,intermediate
2802,trust,신용,intermediate
2803,truth,진리,intermediate
2804,try,시험해보다,elementary
2805,tube,관,intermediate
2806,tune,곡,intermediate
2807,tunnel,터널,intermediate
2808,turn,돌리다,elementary
2809,turnover,전복,expert
2810,tutor,가정교사,intermediate
2811,twice,두 번,elementary
2812,twin,쌍동이,intermediate
2813,twist,꼬이다,intermediate
2814,type,형,elementary
2815,typical,전형적인,intermediate
2816,ugly,추한,elementary
2817,ultimate,최후의,intermediate
2818,umbrella,우산,elementary
2819,uncle,아저씨,elementary
2820,under,-아래에,elementary
2821,undergo,(영향 등을)받다,expert
2822,underlie,-의 밑에 있다,expert
2823,undermine,-밑을 파다,expert
2824,understand,이해하다,elementary
2825,undertake,떠맡다,expert
2826,uniform,한결같은,intermediate
2827,unify,하나로 하다,intermediate
2828,union,결합,intermediate
2829,unique,유일무이한,intermediate
2830,unit,단위,intermediate
2831,unite,결합하다,intermediate
2832,universe,우주,intermediate
2833,university,종합대학(교) 대학의(에 관계 있는),intermediate
2834,unless,-하지 않으면,intermediate
2835,until,-까지,intermediate
2836,up,위로,elementary
2837,update,새롭게 하다 최신정보,intermediate
2838,upon,-의 위에,intermediate
2839,upper,위쪽의,intermediate
2840,upset,뒤집어 엎다,intermediate
2841,upward,위로 향한,intermediate
2842,urban,도시의,intermediate
2843,urge,몰아대다,intermediate
2844,urgent,긴급한,intermediate
2845,use,쓰다,elementary
2846,usual,평소의,intermediate
2847,utilize,-을 이용하다,expert
2848,utter,전적인,expert
2849,vacation,휴가,intermediate
2850,vacuum,진공,intermediate
2851,vague,막연한,expert
2852,valid,유효한,expert
2853,valley,골짜기,intermediate
2854,value,가치,intermediate
2855,van,유개트럭,intermediate
2856,vanish,자취를 감추다,expert
2857,various,가지가지의,intermediate
2858,vary,바꾸다,intermediate
2859,vast,"광대한, 광막한 막대한",intermediate
2860,vegetable,"식물  야채, 푸성귀, 남새, 채소",elementary
2861,vehicle,"운반 기구, 운송 수단,  수레, 차량, 탈것",intermediate
2862,venture,모험,intermediate
2863,verbal,"말의, 말에 관한, 언어상의, 말로 나타낸, 말로 된",expert
2864,verse,"시의 한 줄, 시구  일련의 시구",expert
2865,version,"번역, 번역문 개작, 각색, 번안",intermediate
2866,versus,"…대, …에 대한",intermediate
2867,vertical,"수평면에 직각인, 수직의",expert
2868,very,매우,elementary
2869,vessel,그릇,expert
2870,veteran,"노련가, 경험 많은 대가, 베테랑",expert
2871,veterinarian,수의사,expert
2872,via,"…을 거쳐, …을 경유하여",intermediate
2873,vice,"악덕,  비행, 타락 행위",expert
2874,victim,"희생, 산 제물, 인신 제물",intermediate
2875,victory,"승리, 전승",intermediate
2876,view,"봄, 관찰, 개관, 실지 검증  보는 힘, 시계, 시야",intermediate
2877,vigorous,"정력적인, 강건한, 활기 있는, 격렬한",expert
2878,village,"마을, 촌락",intermediate
2879,violent,"격렬한, 맹렬한",intermediate
2880,virgin,"처녀, 동정녀, 미혼 여성, 동정녀 마리아",expert
2881,virtual,"사실상의, 실질상의, 실제의  허상의",expert
2882,virtue,"덕, 덕행, 선, 선행",expert
2883,visible,"눈에 보이는,  볼 수 있는",intermediate
2884,visit,"방문하다, …의 손님으로 묵다",elementary
2885,visual,"시각의, 물건을 보기 위한",intermediate
2886,vital,"생명의, 생명에 관한, 생명유지에 필요한, 살아 있는",expert
2887,vivid,"발랄한, 약동적인, 힘찬, 생기있는",expert
2888,vocabulary,"어휘, 용어수, 용어 범위",intermediate
2889,vocation,"천직, 사명 직업, 생업, 장사  적성, 소질, 재능",expert
2890,voice,"목소리, 음성, 음성",elementary
2891,volume,책  권,intermediate
2892,voluntary,"자발적인, 수의의",intermediate
2893,vote,"찬부 표시, 투표, 표결",intermediate
2894,voyage,여행,intermediate
2895,wage,임금,intermediate
2896,wagon,짐마차,expert
2897,wait,기다리다,elementary
2898,wake,잠깨다,elementary
2899,walk,걷다,elementary
2900,wall,벽,elementary
2901,wander,헤매다,expert
2902,want,결핍,elementary
2903,war,전쟁,elementary
2904,warehouse,창고,expert
2905,warm,따뜻한,elementary
2906,warn,경고하다,intermediate
2907,warrant,보증하다 보증,expert
2908,warrior,병사,expert
2909,wash,씻다,elementary
2910,waste,낭비하다,intermediate
2911,watch,손목시계,elementary
2912,water,물,elementary
2913,watermelon,수박,elementary
2914,wave,물결,intermediate
2915,way,길,elementary
2916,we,우리가,elementary
2917,weak,약한,intermediate
2918,wealth,재산,intermediate
2919,weapon,무기,intermediate
2920,wear,입다,elementary
2921,weather,날씨,elementary
2922,weave,짜다,expert
2923,wedding,혼례,elementary
2924,weed,잡초 잡초를 뽑다,expert
2925,week,주,elementary
2926,weekend,주말 주말의 주말을 지내다,elementary
2927,weigh,무게를 달다,intermediate
2928,weight,무게,elementary
2929,weird,불가사의한,intermediate
2930,welcome,환영 환영받는,elementary
2931,welfare,행복,intermediate
2932,well,잘,elementary
2933,west,서쪽,elementary
2934,wet,축축한,elementary
2935,whale,고래,intermediate
2936,what,무엇 무슨,elementary
2937,wheat,밀,intermediate
2938,wheel,바퀴,intermediate
2939,when,언제,elementary
2940,where,어디에 (-하는)곳에 pr.어디 (문제의)장소,elementary
2941,whereas,cnj.(-인)까닭에,expert
2942,whether,인지 어떤지,intermediate
2943,which,어느 쪽,intermediate
2944,while,동안 -하는 동안,intermediate
2945,whip,채찍 채찍질하다,expert
2946,whisper,속삭이다,intermediate
2947,whistle,휘파람,intermediate
2948,white,흰,elementary
2949,who,누구,elementary
2950,whole,전체의,intermediate
2951,why,왜,elementary
2952,wicked,사악한,expert
2953,wide,폭넓은,intermediate
2954,widespread,널리 보급되어 있는,intermediate
2955,widow,미망인,expert
2956,wife,아내,elementary
2957,wild,야생의,intermediate
2958,will,의지,elementary
2959,win,이기다,elementary
2960,wind,바람,elementary
2961,window,창,elementary
2962,wing,날개,intermediate
2963,wipe,닦다,intermediate
2964,wire,철사,intermediate
2965,wise,슬기로운,intermediate
2966,wish,바라다,elementary
2967,wit,기지,intermediate
2968,with,함께,elementary
2969,withdraw,물러나다,expert
2970,within,prop.-의 안쪽에 안으로 내부,intermediate
2971,without,prop.-없이 밖은,intermediate
2972,witness,증언,intermediate
2973,woman,부인,elementary
2974,wonder,경이,intermediate
2975,wood,숲,elementary
2976,wool,양모,intermediate
2977,word,낱말,elementary
2978,work,일,elementary
2979,world,세계,elementary
2980,worry,근심하다,elementary
2981,worship,숭배,intermediate
2982,worth,가치가 있는 가치,intermediate
2983,would,auwill의 과거,intermediate
2984,wound,부상,intermediate
2985,wrap,싸다,intermediate
2986,wreck,난파,expert
2987,write,쓰다,elementary
2988,wrong,나쁜,elementary
2989,year,연,elementary
2990,yell,고함치다,intermediate
2991,yellow,황색의 황색,elementary
2992,yes,예,elementary
2993,yesterday,어제,elementary
2994,yet,아직,intermediate
2995,yield,산출하다,expert
2996,you,당신,elementary
2997,young,젊은,elementary
2998,zebra,얼룩말,elementary
2999,zone,대,intermediate
3000,zoo,동물원,elementary
